Symbol,Series,ClosePrice,TodayVolume,ValueTraded,2026-07-28
KABRAEXTRU,EQ,399.30,132656,52716944.20
KAJARIACER,EQ,1209.10,220253,266990824.50
KALPATARU,EQ,270.40,2657198,718474071.40
KPIL,EQ,1265.50,91791,117129827.50
KALYANKJIL,EQ,608.35,36154077,21443862272.60
KALYANIFRG,EQ,606.50,1368,826859.25
KICL,EQ,5396.50,312,1681484.50
KSL,EQ,906.45,23315,21072467.10
KAMAHOLD,EQ,2521.20,1033,2621055.20
KAMATHOTEL,EQ,167.22,15820,2668823.68
KAMOPAINTS,EQ,4.59,147291,675935.34
KANANIIND,EQ,1.49,127468,190547.78
KANPRPLA,EQ,217.52,69249,14804491.88
KANSAINER,EQ,198.26,315293,63364427.65
KAPSTON,EQ,449.85,24887,11273331.40
KARMAENG,EQ,38.03,1381,52530.83
KTKBANK,EQ,276.75,2855837,797428726.65
KARURVYSYA,EQ,338.40,2548741,860905479.65
KSCL,EQ,825.55,21385,17687784.65
KAVDEFENCE,EQ,56.41,48185,2753895.93
KAYA,EQ,284.46,13516,3856036.77
KAYNES,EQ,3227.70,647430,2077116626.10
KCP,EQ,161.36,79261,12895742.35
KCPSUGIND,EQ,30.91,792584,24673191.62
KDDL,EQ,3124.70,7359,22974144.10
KEC,EQ,466.00,918875,426614357.40
KEI,EQ,4843.00,278239,1348756003.00
KELLTONTEC,EQ,14.20,2461043,34946868.50
KENNAMET,EQ,2886.30,7540,21601895.60
KERNEX,EQ,2282.40,125407,289577072.70
KKCL,EQ,497.20,11484,5737156.75
KEYFINSERV,EQ,258.49,2539,657744.45
RUSTOMJEE,EQ,409.45,12723,5224210.50
KFINTECH,EQ,973.75,3583217,3460418740.70
KHAICHEM,EQ,48.08,68447,3317302.95
KHANDSE,EQ,16.75,2388,40262.57
KLBRENG-B,EQ,442.15,24759,10877344.20
KINGFA,EQ,5016.00,10957,54653862.00
KIOCL,EQ,348.70,32111,11264245.65
KIRANVYPAR,EQ,201.52,3149,638136.34
KIRIINDUS,EQ,404.00,64614,26222407.40
KIRLOSBROS,EQ,1856.30,69514,128159662.60
KECL,EQ,142.93,803330,114907497.20
KIRLFER,EQ,478.45,52013,25031013.75
KIRLOSIND,EQ,3761.50,3590,13525822.60
KIRLOSENG,EQ,2192.20,365332,802539627.40
KIRLPNU,EQ,1442.30,117696,171264576.70
KITEX,EQ,145.03,293102,42660410.13
KNAGRI,EQ,219.57,4294,944298.19
KNACK,EQ,191.00,1441246,277493263.49
KMEW,EQ,2516.00,93628,231942697.00
KNRCON,EQ,120.39,399258,48281735.53
KOHINOOR,EQ,22.81,136157,3108770.59
KOKUYOCMLN,EQ,85.27,17286,1476011.63
KOLTEPATIL,EQ,394.50,66560,25969657.15
GOLD1,EQ,117.89,1353955,159768502.62
KOTAKBANK,EQ,385.30,14247981,5493797392.05
NIFTY1,EQ,266.16,85150,22688936.70
PSUBANK,EQ,83.18,308371,25652842.02
CHEMICAL,EQ,30.16,324419,9815058.39
ALPHA,EQ,51.03,866543,44159855.96
CONS,EQ,12.23,292125,3571579.80
IT,EQ,33.79,3163528,107216927.88
LIQUID1,EQ,1115.52,1180304,1316653056.62
LOWVOL1,EQ,21.52,1947265,41668887.29
MIDCAP,EQ,18.35,192898,3536861.57
MNC,EQ,33.44,445187,14861863.66
SILVER1,EQ,20.94,4387961,92231363.21
NV20,EQ,13.88,21521,299157.28
MID150,EQ,23.30,22464,523802.52
MOMENTUM30,EQ,30.02,321744,9662273.35
MSCIINDIA,EQ,29.72,75135,2233786.45
NEXT50ETF,EQ,72.56,22682,1643201.90
NIFTY100EW,EQ,35.00,41578,1455301.50
PVTBANK,EQ,27.31,21303,580483.19
QUALITY30,EQ,20.74,2631,54702.26
BANKNIFTY1,EQ,58.96,138728,8191756.38
KOTIC,EQ,158.20,15482,2465615.97
KOTHARIPET,EQ,133.56,33518,4492402.71
KOTHARIPRO,EQ,67.17,18984,1261947.51
KOTARISUG,EQ,25.24,35261,888011.08
KOVAI,EQ,5862.00,3284,19494460.00
KPIGREEN,EQ,387.00,262415,101918656.40
KPITTECH,EQ,602.45,8904454,5320803210.15
KPRMILL,EQ,1043.30,179909,187631403.20
KRBL,EQ,345.80,138156,47824369.95
KREBSBIO,EQ,53.35,1669,89301.80
KRISHANA,EQ,164.80,1339481,220880769.50
KRISHIVAL,EQ,389.35,3041,1191565.50
KRISHNADEF,EQ,1207.30,204208,252027317.90
KIMS,EQ,798.35,371919,296604451.15
KRITINUT,EQ,75.51,3434,261822.94
KRITIKA,EQ,5.44,81649,447112.49
KRONOX,EQ,151.22,61923,9416111.29
KROSS,EQ,195.77,781641,151601178.42
KRSNAA,EQ,533.25,30327,16254911.10
KRYSTAL,EQ,600.15,3798,2283692.30
KSB,EQ,846.75,58723,50290985.45
KSHINTL,EQ,844.05,301219,256230560.55
KSOLVES,EQ,279.45,48132,13503622.60
KSR,EQ,28.20,5237,149426.31
KUANTUM,EQ,77.59,98648,7730296.91
KUSUMGAR,EQ,566.55,374541,213599366.65
KPL,EQ,2590.40,26342,69140946.00
KWIL,EQ,30.85,4595950,142454413.73
LTF,EQ,311.00,2857446,887105656.90
LTTS,EQ,3599.30,207265,743399460.90
LAOPALA,EQ,187.15,110872,20690330.28
LAGNAM,EQ,89.51,9544,851931.23
LAHOTIOV,EQ,40.75,3776,154046.33
LFIC,EQ,140.61,262,36991.89
LAMBODHARA,EQ,111.31,2597,290035.22
LANCORHOL,EQ,24.54,99445,2461322.65
LANDMARK,EQ,528.05,337136,180148363.70
LPDC,EQ,6.01,45784,275659.22
LANDSMILL,EQ,0.83,3610837,3056350.06
LT,EQ,3832.00,1702441,6505259791.70
LASA,EQ,6.86,9685,66583.98
LASERPOWER,EQ,285.66,2809299,823909625.84
LATENTVIEW,EQ,312.05,1438302,457784620.45
LAURUSLABS,EQ,1758.90,4407907,7679004754.00
LAXMICOT,EQ,13.85,12648,173726.10
LAXMIDENTL,EQ,214.56,54905,11921152.02
LGHL,EQ,204.72,41320,8479864.25
LXCHEM,EQ,196.00,2785326,541522515.83
LCCINFOTEC,EQ,4.22,21563,92504.56
LEMERITE,EQ,22.35,788573,17327957.28
IXIGO,EQ,191.93,390110,75678270.66
THELEELA,EQ,475.60,80082,38152969.15
LEMONTREE,EQ,110.31,1433745,159226697.55
LENSKART,EQ,554.65,3234066,1809988206.35
LEXUS,EQ,14.72,3694,54211.84
LGBBROSLTD,EQ,1554.30,15118,23534800.90
LGEINDIA,EQ,1510.20,137813,208450037.80
LIBAS,EQ,10.10,25123,251370.99
LIBERTSHOE,EQ,262.85,29705,7816920.00
LICHSGFIN,EQ,545.70,560719,307056409.40
LICMFGOLD,EQ,127.70,32893,4208950.15
LICNETFN50,EQ,268.88,886,238243.67
LICNETFSEN,EQ,866.75,27,23408.05
LICNFNHGP,EQ,274.98,15,4114.56
LICNETFGSC,EQ,29.43,7986,235674.37
LICNMID100,EQ,62.73,3548,223104.15
LICI,EQ,427.15,2063111,880582732.55
LIKHITHA,EQ,219.60,33174,7398210.15
LINC,EQ,101.50,13808,1410158.20
LINCOLN,EQ,579.45,12214,7088109.10
LINDEINDIA,EQ,6667.50,18057,120884044.00
LLOYDSENGG,EQ,91.18,14505283,1321402222.31
LLOYDSENT,EQ,79.94,3161102,254455756.61
LLOYDSME,EQ,1979.10,537696,1068226446.50
LMW,EQ,15849.00,5982,95208923.00
LODHA,EQ,1301.40,12877563,16483388919.05
LORDSCHLO,EQ,150.97,136146,21619483.82
LAL,EQ,8.17,90698,737624.08
LOTUSEYE,EQ,118.57,9290,1111468.21
LOVABLE,EQ,71.32,4675,335895.78
LOYALTEX,EQ,209.15,220,46478.93
LTFOODS,EQ,370.15,219952,82044861.95
LTM,EQ,4309.20,879513,3809185080.10
LUMAXTECH,EQ,1489.30,62109,92200052.50
LUMAXIND,EQ,5118.00,3311,16952386.50
LUPIN,EQ,2395.80,607756,1456195661.00
LUXIND,EQ,1236.90,8791,10898251.70
MBEL,EQ,297.85,102364,30624023.90
MKPL,EQ,4.26,68254,290004.55
MCL,EQ,52.68,10446,551529.92
M&MFIN,EQ,373.50,5544164,2042737258.40
MAANALU,EQ,110.92,66528,7436037.85
MCCHRLS-B,EQ,699.95,1635,1105637.55
MACPOWER,EQ,1296.00,6962,9040693.00
MADHAVIPL,EQ,8.07,130226,1045991.39
MADHAV,EQ,34.20,1559,53131.15
MBAPL,EQ,161.20,1829451,295122917.95
MADRASFERT,EQ,65.90,53590,3543141.13
MAFATIND,EQ,132.91,24914,3324441.47
MAGADSUGAR,EQ,481.80,9236,4473608.65
MCLOUD,EQ,28.64,14521671,404950851.22
MAGNUM,EQ,19.98,58657,1170634.58
MAHAPEXLTD,EQ,44.26,5982,265563.31
MFML,EQ,18.58,688,12866.84
MHLXMIRU,EQ,139.02,15094,2116163.99
MAHASTEEL,EQ,820.60,4805,3891600.20
MGL,EQ,1078.70,70351,76280465.90
MTNL,EQ,26.75,405710,10922040.18
MAHSCOOTER,EQ,12733.00,2551,32736292.00
MAHSEAMLES,EQ,574.10,54003,30858581.70
M&M,EQ,3271.20,2208579,7217323346.20
MAHEPC,EQ,107.11,45944,4977320.12
MHRIL,EQ,218.28,105056,22938085.48
MAHLIFE,EQ,380.25,125243,47551078.80
MAHLOG,EQ,410.40,229657,94671022.80
MAITHANALL,EQ,962.50,27425,26449696.90
MAJESAUT,EQ,427.80,9133,3909813.40
MALLCOM,EQ,1024.60,1956,2013509.30
MALUPAPER,EQ,32.50,58956,1960646.12
MAMATA,EQ,382.60,52517,20096125.80
MANAKCOAT,EQ,123.03,1359853,168871725.71
MANINDS,EQ,526.05,128331,67483323.45
MANINFRA,EQ,97.42,316061,31046134.97
MANAKALUCO,EQ,34.87,18143,637322.86
MANAKSIA,EQ,55.29,24896,1389276.37
MANAKSTEEL,EQ,66.94,53634,3625284.64
MANALIPETC,EQ,66.14,299919,19856542.90
MANAPPURAM,EQ,361.25,2437862,875491625.30
MANBA,EQ,137.37,722486,104541606.85
MANCREDIT,EQ,219.80,144106,31703832.46
MEIL,EQ,295.45,33549,9991687.95
MANGLMCEM,EQ,967.80,31414,30521123.30
MANGALAM,EQ,27.46,18804,514355.84
MWL,EQ,35.95,214600,7673003.65
MANKIND,EQ,2617.90,610061,1584153309.80
MVGJL,EQ,173.81,179025,30981018.30
MANOMAY,EQ,209.90,188692,39291316.27
MANORAMA,EQ,1639.30,73395,120914407.10
MARATHON,EQ,383.50,80702,31468662.70
MARICO,EQ,883.25,2384426,2089108837.45
MARINE,EQ,269.50,1003726,267574779.10
MARKOLINES,EQ,172.78,118778,20663203.06
MARKSANS,EQ,256.65,940587,242565466.90
MARSONS,EQ,109.48,2817779,311898131.89
MARUTI,EQ,13802.00,481068,6628557089.00
MASFIN,EQ,314.75,76275,24132909.95
MASTEK,EQ,1873.40,593106,1094211823.20
MASTERTR,EQ,82.09,222721,18582825.56
MATRIMONY,EQ,433.90,4546,1966083.40
MAXESTATES,EQ,396.00,38442,15180047.45
MFSL,EQ,1506.70,902096,1357464962.70
MAXHEALTH,EQ,1104.80,1123951,1244934255.40
MAXIND,EQ,173.31,307294,54416931.21
MAYURUNIQ,EQ,785.90,62838,49950409.60
MAZDOCK,EQ,2295.80,466171,1072648921.90
MEDIASSIST,EQ,347.20,43810,15208240.70
MEDICAMEQ,EQ,239.10,6411,1550531.40
MEDICO,EQ,43.54,902320,37881611.83
MEDPLUS,EQ,700.65,393743,276546837.35
MEESHO,EQ,181.48,16176746,2938154239.79
MEGASTAR,EQ,333.05,1767,590215.90
MOL,EQ,55.75,1027010,57917444.45
MENNPIS,EQ,73.82,35645,2640098.73
MERCANTILE,EQ,24.20,2205,53510.34
MERCURYEV,EQ,35.86,161626,5767869.31
METROBRAND,EQ,1026.00,25231,25901271.70
METROGLOBL,EQ,127.65,1394,178213.37
METROPOLIS,EQ,585.50,360255,211759206.65
MIDWESTLTD,EQ,1206.60,16087,19591824.10
MINDACORP,EQ,683.60,87237,60126983.20
MINDTECK,EQ,193.72,27038,5273487.27
ALPHAETF,EQ,25.70,285188,7331044.34
BANKETF,EQ,579.27,6458,3744037.59
BANKPSU,EQ,83.69,6190,518905.82
CONSUMER,EQ,11.90,311294,3699269.45
DEFENCE,EQ,77.11,290706,22456348.33
DIVIDEND,EQ,35.66,12679,452219.65
ENERGY,EQ,38.35,747735,28711612.59
EQUAL200,EQ,13.79,523,7216.66
EQUAL50,EQ,332.90,263,87567.28
EVINDIA,EQ,32.01,176999,5665297.00
HEALTHCARE,EQ,21.35,54834,1167587.94
INFRA,EQ,12.06,20229,243893.68
INTERNET,EQ,13.49,174424,2350222.59
ITETF,EQ,32.27,1546125,49804502.27
LIQUID,EQ,999.99,164053,164051792.14
LIQUIDPLUS,EQ,1096.31,636198,697470970.50
ESG,EQ,41.25,98853,4079524.16
MAFANG,EQ,191.12,102367,19564381.04
BFSI,EQ,27.04,205975,5577070.35
GOLDETF,EQ,137.71,716800,98710682.06
GSEC10YEAR,EQ,30.64,1805,54793.06
MAHKTECH,EQ,22.96,339967,7805642.32
MIDCAPETF,EQ,23.41,1834537,42983472.19
MAKEINDIA,EQ,162.11,16060,2605818.27
NIFTYETF,EQ,260.75,205059,53486623.04
LOWVOL,EQ,209.07,357,74367.82
NEXT50,EQ,742.57,23265,17318568.02
SILVERAG,EQ,210.41,152230,32088446.95
MASPTOP50,EQ,77.90,80982,6308497.80
METAL,EQ,12.52,2211738,27722217.32
MIDSMALL,EQ,50.60,229399,11598361.26
MOMMIDCAP,EQ,12.45,6607702,82323335.38
MULTICAP,EQ,16.53,108291,1791650.04
SELECTIPO,EQ,46.34,66527,3077297.41
SENSEXETF,EQ,79.30,18868,1496278.23
SMALL250,EQ,17.81,258197,4597495.16
SMALLCAP,EQ,46.64,2028756,94462824.52
TOP20,EQ,8.87,118574,1053949.35
VALUE,EQ,15.98,14687,235008.37
MIRZAINT,EQ,34.67,111541,3881422.51
MIDHANI,EQ,391.75,195182,76778683.00
MITTAL,EQ,0.90,862921,786977.58
MMFL,EQ,553.40,115179,63112680.90
MMP,EQ,280.55,28002,7868530.60
MMTC,EQ,60.59,818740,49886287.28
MODTHREAD,EQ,49.00,28,1372.25
MODIRUBBER,EQ,123.64,971,120127.58
MODIS,EQ,390.15,59675,23707908.70
MOHITIND,EQ,22.71,8575,194550.67
MOIL,EQ,267.25,275060,73756025.25
MOKSH,EQ,10.24,58139,596049.62
MOLDTKPAC,EQ,657.30,345779,228972887.20
MOLDTECH,EQ,134.75,62453,8597943.83
MONARCH,EQ,391.65,505032,199136613.40
MONEYBOXX,EQ,59.35,13881,822808.05
MONTECARLO,EQ,541.00,17326,9368099.95
MOREPENLAB,EQ,55.30,3092284,172542286.02
MOSCHIP,EQ,202.62,3533976,722428115.31
MSUMI,EQ,41.52,6259867,258251211.55
MOM100,EQ,67.34,209404,14096028.80
MON100,EQ,318.46,331097,105441150.62
MOTILALOFS,EQ,856.15,984358,845460213.10
MOM50,EQ,251.27,3670,921995.18
MOGSEC,EQ,65.09,16018,1045777.90
MOALPHA50,EQ,53.00,8058,425584.81
MOBANK10,EQ,16.84,9393,158650.44
MOCAPITAL,EQ,52.86,922389,48654704.21
MODEFENCE,EQ,101.30,1653474,167826495.02
MOENERGY,EQ,38.28,255507,9800779.60
MOGOLD,EQ,139.90,18505,2594845.05
MOHEALTH,EQ,51.03,72814,3715572.78
MOINFRA,EQ,60.21,8752,527470.64
MOIPO,EQ,46.21,889,41219.89
MOLOWVOL,EQ,37.06,169,6265.39
MOMENTUM50,EQ,51.82,427334,22155030.30
MOMGF,EQ,160.00,1177,187665.21
MOMIDMTM,EQ,63.08,33037,2074175.37
MOMNC,EQ,32.45,470,15213.82
MOMOMENTUM,EQ,60.80,101982,6197762.22
MON50EQUAL,EQ,33.42,390,13043.41
MONEXT50,EQ,73.24,1376,99788.08
MONIFTY100,EQ,25.21,1860,46929.13
MONIFTY500,EQ,23.62,629022,14861776.09
MONQ50,EQ,140.88,13923,1961472.24
MOPSE,EQ,100.44,1021,102639.28
MOQUALITY,EQ,201.08,302,60707.65
MOREALTY,EQ,92.22,912815,83745721.34
MOSERVICE,EQ,31.01,2599,80409.41
MOSILVER,EQ,213.84,90421,19388928.06
MOSMALL250,EQ,17.87,1597126,28520537.88
MOTOUR,EQ,78.70,8691,684804.72
MOVALUE,EQ,112.73,34643,3911089.43
MOTISONS,EQ,14.62,56882432,817320533.63
MPHASIS,EQ,2413.50,1377173,3337675903.50
MPSLTD,EQ,2609.90,56362,147754187.60
MRF,EQ,133140.00,5493,730738795.00
MRPL,EQ,160.03,5369542,866149523.18
BECTORFOOD,EQ,210.16,4088081,864313030.40
MSPL,EQ,36.22,518094,18533534.14
MSTCLTD,EQ,596.55,96862,58061072.00
MUFIN,EQ,123.96,1103987,137381075.68
MUKANDLTD,EQ,139.10,69297,9705478.93
MUKKA,EQ,22.91,131599,3007568.93
MCX,EQ,2713.40,1135493,3094153504.20
MUNJALAU,EQ,102.32,234161,24049975.86
MUNJALSHOW,EQ,137.30,34456,4758814.72
MURUDCERA,EQ,30.66,5498,169807.97
RADIOCITY,EQ,6.66,83061,546798.99
MUTHOOTCAP,EQ,218.62,17307,3776464.54
MUTHOOTFIN,EQ,3014.40,662562,1990448632.90
MUTHOOTMF,EQ,255.81,305535,77642130.91
NRAIL,EQ,464.45,10242,4797330.75
NBIFIN,EQ,2170.00,300,656285.50
NACLIND,EQ,185.37,595073,111195249.73
NDGL,EQ,2772.40,36,99295.80
NAGREEKCAP,EQ,22.98,3344,77311.78
NAGREEKEXP,EQ,21.28,51193,1085777.16
NAHARCAP,EQ,247.39,1642,407139.34
NAHARINDUS,EQ,115.56,8901,1026033.11
NAHARPOLY,EQ,266.10,28684,7751424.50
NSIL,EQ,5434.50,786,4270817.00
NDL,EQ,2.27,1128198,2578300.78
JAIPURKURT,EQ,26.56,2432,65695.85
NH,EQ,2072.80,365357,756975971.00
NARMADA,EQ,33.86,835224,28119160.09
NATCOPHARM,EQ,925.05,151767,140389826.10
NATHBIOGEN,EQ,163.88,7718,1265853.69
NATIONALUM,EQ,334.55,3721274,1250478000.60
NFL,EQ,71.30,553351,39507322.78
NATIONSTD,EQ,289.00,12117,3501813.00
NATCAPSUQ,EQ,146.81,4467,655025.65
NAVA,EQ,552.30,191681,106609546.00
NAVINFLUOR,EQ,7512.50,102356,773398113.50
NAVKARCORP,EQ,102.40,327314,33771093.95
NAVNETEDUL,EQ,142.70,407621,58109881.66
NAZARA,EQ,304.00,2856692,862196632.25
NBCC,EQ,94.51,4465009,422957011.02
NCC,EQ,137.70,1802264,250752982.11
NCLIND,EQ,185.22,14304,2634980.54
NDLVENTURE,EQ,122.20,4295,526986.15
NDRAUTO,EQ,806.20,15134,12230663.15
NDTV,EQ,76.48,50508,3868943.98
NEAGI,EQ,3026.10,89,278511.20
NELCAST,EQ,116.32,388785,45589491.74
NELCO,EQ,962.40,348927,334007134.40
NEOGEN,EQ,2024.30,703139,1501127404.90
NEPHROPLUS,EQ,689.80,181380,124738986.65
NESCO,EQ,1048.60,97303,100507217.10
NESTLEIND,EQ,1491.80,5464860,8118162796.50
NETWEB,EQ,4395.70,960643,4182645311.10
NPST,EQ,1550.70,25313,39551241.90
NETWORK18,EQ,28.86,2128595,61481678.07
NEULANDLAB,EQ,18871.00,15593,294156557.00
NEWGEN,EQ,525.45,7766585,4134401374.20
NEXTMEDIA,EQ,3.91,3746,14795.21
NGLFINE,EQ,3212.00,6379,20106750.60
NHPC,EQ,78.28,8083250,634780206.46
NIBE,EQ,1449.50,31952,46837065.80
NIITMTS,EQ,231.08,99480,23108658.44
NIITLTD,EQ,95.15,337850,32197588.67
NILAINFRA,EQ,7.42,100105,740860.85
NILASPACES,EQ,11.76,167733,1994940.40
NILE,EQ,1861.70,1676,3175205.70
NILKAMAL,EQ,1947.60,330501,620550324.70
BANKBEES,EQ,587.54,646995,381022065.41
CONSUMBEES,EQ,132.83,167922,22279697.29
DIVOPPBEES,EQ,76.99,25792,1997250.24
NV20BEES,EQ,138.88,6794,944382.74
GOLDBEES,EQ,116.83,12182667,1425443902.58
HNGSNGBEES,EQ,489.13,60628,29609658.39
INFRABEES,EQ,960.01,8166,7836761.47
ITBEES,EQ,33.77,49766625,1680202016.41
JUNIORBEES,EQ,779.58,271082,211651429.85
LIQUIDBEES,EQ,1000.00,5583500,5583534396.98
LTGILTBEES,EQ,29.97,615806,18465361.18
MID150BEES,EQ,237.09,382853,90795360.17
NIF100BEES,EQ,265.82,16065,4274482.11
NIFTYBEES,EQ,273.53,7704303,2108925773.34
PSUBNKBEES,EQ,92.73,1881982,174947914.81
SHARIABEES,EQ,462.52,22619,10494238.26
NAM-INDIA,EQ,1150.30,1028947,1186765561.40
LIQGRWBEES,EQ,1049.33,43054,45177897.58
MANUFGBEES,EQ,159.84,3002,480319.96
AUTOBEES,EQ,287.37,242894,69676854.07
PHARMABEES,EQ,26.73,2655669,70948949.04
SILVERBEES,EQ,206.20,22757754,4712036657.32
SNXT30BEES,EQ,42.21,2063,87119.49
NIRAJISPAT,EQ,190.00,13,2401.00
NIRLON,EQ,620.00,5237,3250077.90
NITCO,EQ,103.18,332416,34645765.38
NITINSPIN,EQ,532.90,109550,59477862.95
NITIRAJ,EQ,218.88,6284,1351108.94
NITTAGELA,EQ,1838.90,8627,15948740.80
NIVABUPA,EQ,86.58,286119,24778495.99
NKIND,EQ,57.99,346,20006.08
NLCINDIA,EQ,299.05,2308356,689175269.90
NMDC,EQ,83.92,16206608,1356650477.71
NSLNISP,EQ,42.05,1502068,63037497.18
NOCIL,EQ,160.96,173906,28047671.99
NORBTEAEXP,EQ,69.23,4181,286438.07
NORTHARC,EQ,285.35,3058621,876531136.30
NOVARTIND,EQ,1579.30,24509,39020951.70
NRBBEARING,EQ,422.80,566606,240912748.10
NIBL,EQ,37.00,67835,2530158.36
NTPCGREEN,EQ,92.27,4493314,415020825.61
NTPC,EQ,343.75,12409670,4266025890.40
NUCLEUS,EQ,724.85,37993,27922615.15
NURECA,EQ,311.76,18993,5909650.22
NUVAMA,EQ,1808.80,558899,1021962649.50
NUVOCO,EQ,350.45,312460,109786357.25
OBCL,EQ,52.65,272,14493.76
OBEROIRLTY,EQ,1829.50,247453,451927871.90
ONGC,EQ,238.91,13362577,3182226113.58
OIL,EQ,444.60,3561983,1578463410.60
OLAELEC,EQ,37.11,27307641,1018195362.05
OLECTRA,EQ,1312.70,184856,244498097.70
OMINFRAL,EQ,90.34,1473436,135884052.26
OMPOWER,EQ,167.74,36840,6181796.34
OMAXE,EQ,86.62,187178,16393113.69
OMNI,EQ,595.75,396496,237989675.70
PAYTM,EQ,1307.90,3215599,4205510066.80
MOBIKWIK,EQ,199.24,782917,158535451.91
ONEPOINT,EQ,55.65,344586,19155141.14
KISSHT,EQ,342.80,844074,288848251.95
ONESOURCE,EQ,1731.30,384200,666078876.90
ONWARDTEC,EQ,296.30,312201,93004355.40
OPTIEMUS,EQ,619.20,144117,88702817.25
OFSS,EQ,11334.00,469607,5326259901.00
ORCHASP,EQ,1.54,267774,417708.16
ORCHPHARMA,EQ,985.35,43875,43068459.85
ORICONENT,EQ,52.79,61957,3298851.39
ORIENTBELL,EQ,320.70,3986,1279038.20
ORIENTCEM,EQ,134.73,316636,42819021.31
ORIENTCER,EQ,40.25,37897,1529426.54
ORIENTELEC,EQ,170.51,643583,109843541.13
GREENPOWER,EQ,9.90,1203635,11968362.87
ORIENTHOT,EQ,136.60,282021,38653565.31
ORIENTPPR,EQ,17.64,203258,3661758.44
ORIENTLTD,EQ,89.85,27877,2570540.44
ORIENTTECH,EQ,272.50,740262,202829775.21
OAL,EQ,371.10,32616,12412228.80
ORIENTALTL,EQ,5.30,41679,221309.75
ORISSAMINE,EQ,3771.80,16895,64529361.20
ORKLAINDIA,EQ,567.20,74832,42924574.20
OSWALAGRO,EQ,38.28,13153,512848.10
OSWALGREEN,EQ,20.76,67067,1407225.12
OSWALPUMPS,EQ,344.65,273085,94474016.95
PNGJL,EQ,679.35,1583145,1067003294.25
PGHH,EQ,8973.00,9683,86885389.00
PACEDIGITK,EQ,193.88,503805,97993044.33
PAGEIND,EQ,40370.00,10031,402536625.00
PAISALO,EQ,71.14,10259626,729211137.78
PAKKA,EQ,69.97,94502,6634472.45
PALASHSECU,EQ,86.59,2341,203979.10
PANACEABIO,EQ,414.40,193646,80773383.50
PANAMAPET,EQ,451.35,289079,133374706.40
PANSARI,EQ,352.85,1951,676419.85
PAR,EQ,95.37,4769,453278.33
PARADEEP,EQ,139.21,4443842,612067942.80
PARAGMILK,EQ,219.87,324581,70823578.90
PARACABLES,EQ,62.22,1171565,73143511.16
PARAS,EQ,1186.10,431567,515112788.00
PARASPETRO,EQ,2.39,1326876,3079906.11
PARKHOSPS,EQ,277.65,131549,36623619.35
PARKHOTELS,EQ,119.95,120298,14510855.21
PASHUPATI,EQ,86.48,26347,2283896.28
PATANJALI,EQ,342.95,7391469,2542745842.70
PATELENG,EQ,27.06,3368739,92227251.07
PATELRMART,EQ,221.63,40108,8861974.50
PML,EQ,472.00,264,126759.35
PAUSHAKLTD,EQ,582.55,67367,39934388.30
PAVNAIND,EQ,17.55,267436,4645125.19
POLICYBZR,EQ,1583.30,693263,1092156583.90
PCJEWELLER,EQ,9.22,155709979,1446648216.84
PCBL,EQ,318.40,568540,182149476.30
PDSL,EQ,349.70,78878,27761216.10
PGIL,EQ,1993.40,173791,346475220.80
PENIND,EQ,165.20,149929,24757330.18
PERSISTENT,EQ,5428.40,1045445,5703564019.00
PETRONET,EQ,277.80,1815030,499971371.10
PFIZER,EQ,4710.70,119614,564012937.30
PGEL,EQ,585.45,1104930,640221904.60
PWL,EQ,124.20,6241445,782697800.64
PIIND,EQ,2706.60,140120,380652857.90
PICCADIL,EQ,737.85,143417,106051123.30
PIDILITIND,EQ,1619.60,1065976,1726713523.60
PILANIINVS,EQ,4240.00,1884,8045612.60
PINELABS,EQ,152.94,39988745,6027001179.73
PIONEEREMB,EQ,22.93,7081,162807.13
PIRAMALFIN,EQ,2005.80,173997,349300678.00
PPLPHARMA,EQ,193.43,7171264,1376595608.92
PITTIENG,EQ,914.45,13695,12560638.10
PIXTRANS,EQ,1748.40,9008,15887480.50
PLASTIBLEN,EQ,190.10,26455,5025120.14
PLATIND,EQ,243.86,92824,22469614.74
PNBGILTS,EQ,83.80,234108,19796010.13
PNBHOUSING,EQ,1069.40,979913,1048167006.50
PNCINFRA,EQ,233.98,290888,68754343.03
PNGSREVA,EQ,423.95,194733,82821956.65
PODDARMENT,EQ,249.65,10049,2517601.32
POKARNA,EQ,923.20,40470,37124955.10
POLYMED,EQ,1647.70,42335,70329640.50
POLYCAB,EQ,9121.50,442150,4021697343.00
POLYPLEX,EQ,1141.35,34488,39488746.70
POCL,EQ,513.00,416371,215589875.10
PONNIERODE,EQ,307.30,15413,4735305.35
POONAWALLA,EQ,465.85,447458,207255977.80
PVSL,EQ,108.44,32985,3584242.04
PFC,EQ,419.90,4699114,1976796712.85
POWERGRID,EQ,285.30,7118852,2031008496.20
PIGL,EQ,106.62,44546,4772055.29
POWERMECH,EQ,2636.10,59173,156874184.20
POWERICA,EQ,548.15,110405,61152052.65
PRABHA,EQ,142.72,26623,3763717.74
PRAJIND,EQ,302.45,1863606,567584144.70
PRAENG,EQ,21.01,48170,1038312.75
PRAKASH,EQ,123.64,146858,18263708.84
PRAKASHSTL,EQ,4.02,62513,252472.95
DIAMONDYD,EQ,1073.50,13571,14704992.10
PRAVEG,EQ,285.30,127895,37194680.30
PRECAM,EQ,138.34,49946,6952254.82
PRECWIRE,EQ,366.60,112197,41155101.70
PRECOT,EQ,802.30,5750,4691970.10
